[0.927465, 0.270723, 6397.0, 5.64, 308.0, []]
[0.892633, 0.263064, 6456.0, 5.33, 310.0, []]
[0.892666, 0.263127, 6457.0, 5.55, 311.0, []]
[0.955525, 0.282225, 6479.0, 6.35, 313.0, []]
[0.955478, 0.282379, 6480.0, 7.42, 314.0, []]
[0.944782, 0.278132, 6482.0, 6.09, 315.0, []]
[0.944612, 0.28019, 6530.0, 5.58, 317.0, []]
[0.933731, 0.279069, 6557.0, 6.14, 319.0, []]
[0.549391, 0.16853, 6582.0, 5.17, 321.0, ['CAS MU']]
[0.657278, 0.19496, 6595.0, 3.32, 322.0, []]
[0.688566, 0.210555, 6658.0, 5.04, 324.0, []]
[0.810863, 0.247983, 6680.0, 6.23, 327.0, []]
[0.894395, 0.273238, 6695.0, 5.56, 328.0, []]
[0.942682, 0.287167, 6706.0, 5.71, 329.0, []]
[0.951185, 0.292497, 6763.0, 5.51, 330.0, []]
[0.716568, 0.218384, 6767.0, 5.21, 331.0, []]
[0.452681, 0.136909, 6793.0, 5.36, 332.0, []]
[0.940503, 0.29018, 6805.0, 3.46, 334.0, []]
[0.647926, 0.202743, 6811.0, 4.26, 335.0, []]
[0.344906, 0.109832, 6829.0, 5.32, 336.0, []]
[0.775553, 0.243527, 6860.0, 2.07, 337.0, ['MIRACH']]
[0.544867, 0.167582, 6882.0, 3.94, 338.0, []]
[0.898352, 0.282474, 6903.0, 5.57, 339.0, []]
[0.707534, 0.224151, 6920.0, 5.67, 340.0, []]
[0.544153, 0.174444, 6961.0, 4.34, 343.0, ['CAS THETA']]
[0.401826, 0.12996, 6972.0, 5.57, 345.0, []]
[0.94196, 0.2979, 6976.0, 6.4, 346.0, []]
[0.952112, 0.302756, 7014.0, 5.97, 347.0, []]
[0.753132, 0.241701, 7019.0, 5.8, 348.0, []]
[0.812575, 0.260549, 7034.0, 5.15, 349.0, []]
[0.888367, 0.286306, 7087.0, 4.66, 351.0, []]
[0.823289, 0.266153, 7106.0, 4.51, 352.0, []]
[0.950692, 0.307641, 7147.0, 5.93, 353.0, []]
[0.862677, 0.287598, 7318.0, 4.67, 360.0, []]
[0.940417, 0.313428, 7344.0, 5.21, 361.0, []]
[0.940379, 0.313519, 7345.0, 6.44, 362.0, []]
[0.910806, 0.305315, 7374.0, 5.97, 364.0, []]
[0.938721, 0.315912, 7439.0, 5.14, 366.0, []]
[0.940289, 0.317844, 7446.0, 6.04, 367.0, []]
[0.947046, 0.320648, 7476.0, 5.7, 368.0, []]
[0.663161, 0.225681, 7570.0, 4.97, 370.0, []]
[0.943755, 0.327754, 7672.0, 5.42, 373.0, []]
[0.340873, 0.11697, 7788.0, 4.25, 377.0, []]
[0.941057, 0.33232, 7804.0, 5.13, 378.0, []]
[0.494671, 0.180246, 7927.0, 4.95, 382.0, ['CAS PHI']]
[0.836003, 0.302077, 7964.0, 4.74, 383.0, []]
[0.401506, 0.148296, 8003.0, 6.33, 384.0, []]
[0.939946, 0.341206, 8036.0, 5.87, 385.0, []]
[0.822467, 0.303923, 8126.0, 5.23, 389.0, []]
[0.655822, 0.246311, 8207.0, 4.87, 390.0, []]
[0.935754, 0.352567, 8335.0, 6.5, 393.0, []]
[0.738921, 0.282447, 8374.0, 5.6, 395.0, []]
[0.346624, 0.136419, 8491.0, 4.72, 399.0, ['CAS PSI']]
[0.924416, 0.355037, 8511.0, 6.21, 401.0, []]
[0.924038, 0.354817, 8512.0, 3.6, 402.0, []]
